_id	_rev	$doctype	model	annotator	literal	sentimental	timeTaken	submitted
73e66917f4bc5f4525d00de68ebf5a4e	1-2f86c099a81b7ed3265e3c5bc345a007	description	couch-2	b34dd6dd3b4d4d3a4ee82e67a755be60	Eine anthrazite Couch in L-Form mit drei gleichfarbigen Rückenkissen und zwei weiteren gelben Kissen darauf.	Eine Couch mit schlichter anthraziter Farbe in L-Form. Auf den ersten Blick eher mittlere Preisklasse. Die gelben Kissen sorgen für schönen Kontrast.	00:05:25.2976918	2022-02-20T14:59:08.5966911+01:00
73e66917f4bc5f4525d00de68efc0450	1-ea6e321e02abc4868bf7a5112fa9a63c	description	stool-3	b34dd6dd3b4d4d3a4ee82e67a755be60	Ein schwarzer Sitzwürfel.	Ein schwarzer Sitzwürfel, könnte teures Designerstück sein oder aus günstigen Möbelhäusern. Zeigt komischerweise auf allen Seiten die Augenzahl Fünf.	00:03:41.1353188	2022-02-20T15:30:43.4635819+01:00
76122f0e68b0a272b27bb20b131faca9	2-0af7455c45a2a2a4918c1c68c60ea5ac	description	tableware-15	78ae0ae7bd9acce02df866c30bbfcb60	geschwungener Weindekanter aus Glas.	modern, ästetisch, praktisch.	00:03:50.3746930	2022-02-18T18:57:14.9630739+01:00
780d7a2952359f4e438dac430f757db8	1-980e7e2027f30a3b71e81dd03027c3f8	description	couch-9	df96c9018605226aa30227b813f29e15	schwarzes Sofa aus leder mit zwei Sitzflächen und rundlichem Rückenteil.	sieht gemütlich und modern aus.	00:01:05.5095701	2022-02-13T22:21:17.4759194+01:00
78180a72d657dd82c9fc92e2748e5c10	1-e12cf487978de8e015d29ffbd20302dc	description	decoration-4	ad2920eb9d6114f18fd4e53a1d4dd0f5	Zwei Dekorative Vasen mit bunten Windrädern aus Kunststoff .	Deko oder Spielzeug aus bunten Windrädern. Jedes Blatt hat ein eigenes Muster.	00:01:28.3525285	2022-02-20T21:02:34.3494727+01:00
78180a72d657dd82c9fc92e274939ebc	1-5f54de5d8b8661b765504833633e6423	description	desk-4	ad2920eb9d6114f18fd4e53a1d4dd0f5	Glänzender Dunkelbrauner Holztisch mit Holzmaserung und Goldrand und Tierläufen nachempfundenen Beinen.	Kitschig und altmodisch wirkender Tisch mit Golddekoration und unnötig geformten Beinen.	00:02:14.4408527	2022-02-20T21:04:48.7903254+01:00
78180a72d657dd82c9fc92e274b0cf42	1-e318f34a75a7f2c1279dd3b50f811443	description	bench-8	41f8298aed788d44ae4ca71d616a6e12	Stylische Designersitzbank mit einer Holzlehne und Metallbeinen. Bietet Platz für 3-4 Personen.	bequeme Sitzpolster, etwas Retro, dient eher zu Dekozwecken.	00:02:55.8654158	2022-02-20T21:20:46.6605553+01:00
78180a72d657dd82c9fc92e274b60b38	1-1e0d03171374225158042c8d1ab8b070	description	cabinet-7	41f8298aed788d44ae4ca71d616a6e12	Rechteckiger, schmaler Schrank mit Spiegelfront und grauen Seitenwänden.	Steriler, langweiliger, funktioneller Aufbewahrungsschrank wahrscheinlich für Klamotten. Erinnert an einen Spint.	00:02:55.1004022	2022-02-20T21:23:41.7609575+01:00
78180a72d657dd82c9fc92e274ee4c3b	1-2db4160185425ea41f0f180a489d7aff	description	bed-9	995dda9a92325ca868dc5420a3831d30	Ehebett, Holz bzw. Holzstil, goldene Verzierung am Rand des Kopfteils, schwarze Standfüße.	Gemütlich wirkendes Ehebett, schöne Verzierung.	00:02:15.9183119	2022-02-20T21:55:19.5582603+01:00
7a4f3d59e267f191a85113e3edf0fe0f	1-18b1807674bd15116c6fe3a9a56a7c2d	description	chest-1	232959365b58b316eca0642f554fdcac	Kommode aus Holz mit 4 Schubladen und runden, hölzernen Griffen. .	Kommode aus Massivholz für Kinderkleidung im Kinderzimmer.	00:02:24.5788263	2022-02-09T23:34:45.643772+01:00
7cc6cf7e854dbdc99798a8ae7031e4b5	1-66253563859e33336f6f3d476f309fdf	description	cabinet-4	35403ea166f98b24ad55f418bd54dc03	Antiker Schank aus dunkel lasiertem Holz mit künstlerischen Schnitzereien.	Alter Holzschrank mit Schnörkeleien. Vermutlich recht teuer.	00:01:46.6409937	2022-02-11T20:14:16.1968802+01:00
7dcb7119b79825257722a930ceed04be	1-44260310745d3be2ae24bd00e2994eb3	description	tableware-14	07bc41f34c4738973ce20839c2bbd69e	Elfenbeinfarbene dreckige Kaffeetasse mit Henkel und Untersetzer.	sieht schon sehr abgenutzt und alt aus.	00:02:45.0625220	2022-02-26T17:37:11.0788262+01:00
7ef6ebe5e7312c43f40304e84fc4d8db	1-b1a592cbf92a72e3b195405de67b0a76	description	desk-8	df96c9018605226aa30227b813f29e15	Schreibtisch mit Stuhl. Beides ist aus hellem Holz (Schreibtischplatte und Sitzfläche und Rückenlehne des Stuhles) und aus grünem Metall.	erinnert sehr an die Schulzeit.	00:02:32.4171702	2022-02-13T22:25:42.6797511+01:00
7ef6ebe5e7312c43f40304e84fd859b9	1-b0c010d19b6a2f11e421bc8dba682d8e	description	tableware-8	df96c9018605226aa30227b813f29e15	Behälter für Flüssigkeit in der Form eines Wals.	witziges Eyecatcher sieht aber wenig praktikabel aus .	00:02:43.9811554	2022-02-13T22:36:19.6731176+01:00
7f8c60d2bd14fde28f4812a475c3dc80	1-baaa205eb63ccd5261ca28c42cdaa66d	description	cabinet-7	34c4b4169948532468e848c36d202386	schmaler Schrank mit Spiegel .	schlichter schlanker Schrank, modern .	00:02:27.6950251	2022-02-21T14:39:46.5104359+01:00
7f8c60d2bd14fde28f4812a475d12c13	1-9630baa1bb26fde72fdf3540b882aef4	description	chest-10	34c4b4169948532468e848c36d202386	Holzkommode mit fünf Schubladen, drei großen zwei kleinen.	Nicht top modern, aber auch nicht antik; Mittelding zwischen schlicht und elegant.	00:03:17.4969784	2022-02-21T14:45:02.3483688+01:00
7f8c60d2bd14fde28f4812a475e5f219	1-d09a528a058f858bdd5f3d144781b200	description	chair-10	2a9ddca5eb578d86031f1ab0e2561fdd	Grau gepolsterter Stuhl. Rückenteil und Sitzteil mit grauem Polster. Gestell ist aus Metall.	Sehr billig wirkender grauer Stuhl mit Polstern an Rücken- und Sitzteil. Wirkt instabil.	00:01:34.8811751	2022-02-21T14:53:24.4851318+01:00
805d4f13f2322788bea0cfadc0d6d30d	1-fb55dbc897a7ec67a29786ec5891e57e	description	bed-2	15f2e8857a087b993fcaf84691d77383	Einfaches Bettgestell mit Matratze, Kissen und Decke. Alles in dunklen Farben gehalten.	Wirklich einfaches, abgeranztes 80cm-Bett das weder gepflegt noch regelmäßig genutzt wird. Sehr verstaubt/schmutzige Farben.	00:02:27.5158330	2022-02-11T15:25:07.5998427+01:00
805d4f13f2322788bea0cfadc0eb6afd	1-e6e23f7f17313bc0e0330076bb989bb4	description	chest-2	15f2e8857a087b993fcaf84691d77383	Kommode, Rahmen aus dunklem Holz, Schubladen und Türen mit Muster aus grauen Polygonen.	war wohl in den 50ern modern.	00:01:19.7639446	2022-02-11T15:33:33.7462601+01:00
8061fa284b648673facf6d031e00fbc0	1-4033823bdc31d89adae794bb6fcf3944	description	hobby-13	2f90f56090b736bf056f394ea057f524	Trompete aus Gold mit Silbernen Knöpfen.	Bekanntes Intrument. Keine neuen Elemtente oder Neuheiten.	00:01:29.6448491	2022-02-18T14:41:49.1156109+01:00
8061fa284b648673facf6d031e099700	1-85b7c76f04b86c53eac385c40bc20714	description	tableware-14	2f90f56090b736bf056f394ea057f524	weiße Tasse mit Untersetzer. Schmutzig. Untersetzer hat goldenen Ring.	Sieht nicht einladend aus, da dreckig. Untersetzer wirkt durch den Goldrand etwas altmodisch.	00:01:15.3539076	2022-02-18T14:45:42.6236679+01:00
80e03be0eacd2059e6049398920d3d41	1-6155eacdb1b35e89f61ec8bf2d422d42	description	tableware-9	4666698fed33ba12866241e987bd78f2	Zierteller mit Holzständer. Zur Dekoration mit Schrift. Geschwungener Rand mit Goldprägung.	" Hässlicher Dekoteller mit unleserlicher Schrift, ""Nippes"". Den Holzständer finde ich nett."	00:01:48.3508408	2022-02-14T17:56:58.5862182+01:00
822be34d1e458391a27d869fed1581de	1-591504488782ea0e8063e3332d2a63c5	description	couch-15	faea44cd149a0df864133d0a45a5a6e8	Zweisitzer Ledersofa mit Messing / Bronze Applikationen und Holzfüßen.  .	Wertig erscheinendes Sofa mit altbakener Optik.	00:01:07.4770098	2022-02-19T14:46:58.2740993+01:00
82cff51bc9be17e67b0f35e6bf503b42	1-cd024a58dbab845d0d9d7c56539392bc	description	chair-12	b027bf49739ed54438a8380ea7697f65	Schwarzer Bürostuhl auf Rollen mit schwarz/rotem Leder. EIn weißes Symbol befindet sich auf dem Rücken- und Nackenpolster. Höhenverstellbar+Armlehne.	Gemütlicher Gaming Bürostuhl mit einigen avantgardistischen Stildetails. Erinnert an und verbindet mit PC Spielen.	00:04:18.1218590	2022-02-17T14:07:01.594748+01:00
82eea3b384a5a2d4b754b246aa9601cf	1-87b62c5b12f3a48263498e13e3e28c9c	description	diningtable-4	35403ea166f98b24ad55f418bd54dc03	Mit Goldrand verzierter Hochglanztisch.	Altbackener Holztisch mit billig wirkenden Verzierungen.	00:01:10.2928210	2022-02-11T20:24:42.5541198+01:00
832418fe6730f7e7e08fca3f69d7eae5	1-f7d2d6ef3d85f2581c70bf065d98b042	description	chest-3	bb2981a82e4fbe7d429c55c612513229	Eine große, graue, holzerne Kommode mit zwei kleineren und drei größeren Schubladen. .	Schön aussehende Kommode, die moderne Kanten hat. Die runden Beine lassen diese edel aussehen.	00:07:32.1910028	2022-02-20T13:42:58.4066825+01:00
832418fe6730f7e7e08fca3f69e84304	1-8e0bc35087a3e2b595ef3f14b0e77fa9	description	decoration-1	bb2981a82e4fbe7d429c55c612513229	Ein metalliger, z.T. in dunkelblau gestrichenem Kerzenständer für fünf Kerzen mit einer runden Basis. .	Sehr edel aussehender, teurer Kerzenständer. Gehört gefühlt zu Villen oder Hotels. Die Kombination aus Metall und Dunkelblau und die Form ist perfekt.	00:03:59.8493094	2022-02-20T13:52:02.3371712+01:00
853297c8ef8347dee0a946898fef0d16	2-5521cbb14de244cfc4a7e5504e919ecc	description	cabinet-5	df96c9018605226aa30227b813f29e15	Schrank aus dunkelgrauem Holz mit Schiebetüren und Regalfächern.	in so einem Schrank kann man gut Ordnung halten.	00:02:22.1839471	2022-02-12T17:02:12.8507953+01:00
853f8261ddb6a475591fd540a72cce48	1-1d9080aead73be2bff361c80666314ad	description	cabinet-3	1a2faea07948961247f074c2e8228881	4türiger Wandschrank mit 3 Schubladen, graubraunes Holzfurnier, geschlossene Form.	Wandschrank in zeitgemäßem Holzfurnier, langweiliges Design.	00:05:49.9724993	2022-02-11T17:23:20.7651029+01:00
85c20081ddf37b7dbd9b9514241eee10	1-8e7a28cb30ef656332492e424dfd69b2	description	electronics-14	07bc41f34c4738973ce20839c2bbd69e	Tragbarer grauer PC in Aktenkoffergröße mit Tastatur, zweifarbigem Bildschirm, Diskettenlaufwerk, Drucker- und Monitoranschluss.	Sieht aus wie der Vorgänger des Laptops und muss ganz schön alt sein.	00:04:05.3030252	2022-02-26T17:25:24.0692124+01:00
85c20081ddf37b7dbd9b9514243b58ea	1-6f9abf63fa9e27a1bff84552db6150d5	description	stool-14	07bc41f34c4738973ce20839c2bbd69e	Hocker mit weißem quadratischeen Kunstleder-Sitzpolster und 4 roten Metallbeinen.	könnte in einem amerikanischem Diner stehen.	00:03:44.6379057	2022-02-26T17:34:26.0163042+01:00
8766843855e3fe465ffad42f88e1fee5	1-8d3491c2ce7e41ed120aa81b5d303ac5	description	desk-1	232959365b58b316eca0642f554fdcac	Dunkler, geschlossener Holzschreibtisch mit 4 Schubladen auf jeder Seite, mit langen Griffen aus Metall und mittig eine weitere mit einem Knopfgriff. .	Massiver alter Schreibtisch in einem alten Büro eines Mafia Oberhauptes.	00:06:32.3720164	2022-02-09T23:49:00.071745+01:00
87a9296902e4363bbd31eed68f87ed8d	1-22d2857c50893a7290c70a29fbd02f37	description	bed-12	b027bf49739ed54438a8380ea7697f65	Braunes Kinderbett mit Kopf- und Fußteil. Am Kopfteil ein Loch in Form eines Halbmonds. Vier Bettpfosten mit kugelförmigen Spitzen. .	Klassisches Bett für Kleinkinder in dunklen Tönen. Strahlt Geborgenheit und Ruhe aus.	00:05:08.2340873	2022-02-17T13:57:09.1083881+01:00
87a9296902e4363bbd31eed68f934e47	1-ce5c4ba34e308e950e4b6dbb3e1c6063	description	cabinet-12	b027bf49739ed54438a8380ea7697f65	Hellbrauner/beiger Schuhschrank aus Holz. Steht auf 4 nach innen schrägen kleinen Füßen. Länglicher Quader mit abgerundeten Ecken. Schiebetüren.	Unpraktisch wirkender Schuhschrank, der eher an einen Fernseher erinnert.	00:03:38.9542151	2022-02-17T14:02:43.472889+01:00
87a9296902e4363bbd31eed68fa9d9f9	1-3e14de3e1e676ce84ff2a8c9e6ca33a2	description	couch-11	b027bf49739ed54438a8380ea7697f65	Gelb-grüne Stoffcouch auf 4 metallenen kurzen Füßen. Zwei gelb-grüne Kissen an den Armlehnen.	Wirkt unbequem und billig. Popelgrüne Farbe für schlechtes Ambiente.	00:02:31.5030989	2022-02-17T14:12:42.7383825+01:00
88168efc6df45f24b86ee0181a3802ef	1-2d06148c1100fe7c7111936276f89f16	description	hobby-6	0939a13407e3f8e2ed69013707a619d4	nicht symmetrisch geformtes Skateboard mit lila Rollen und schwarzer Oberfläche.	durch die nicht symmetrische Form und die ungewöhnliche Farbe der Räder wirkt das Skateboard eher wie selbst gemacht .	00:02:21.5916918	2022-02-13T16:29:28.8747617+01:00
88168efc6df45f24b86ee0181a65ca43	1-d31dfb3577fed0e87aee28e1a60eff47	description	stool-7	26e7da5a5c74d748ed8f2e37df2f5816	Dunkler hölzerner Barhocker mit geschwungener ungepolsterter Sitzfläche aus hellem Holz. Zwei Streben dienen als Fußstütze.	Modisch, zeitgemäß und teuer. Steht in einer trendigen Hipsterbar. Langfristig unbequem.	00:02:52.3263687	2022-02-13T16:49:59.1513819+01:00
882086c947e4318c15c7f2972a2893ba	1-2049dc9948ce914a41e8aaf332959942	description	hobby-7	34c4b4169948532468e848c36d202386	Hantelbank mit diversen anderen Funktionen.	gutes Workout, Trainieren verschiedener Muskelgruppen möglich, wahrscheinlich sehr teuer.	00:03:23.8647728	2022-02-21T15:04:56.7151114+01:00
882086c947e4318c15c7f2972a32f99f	1-e30150f6346d54c16b67fbb4ef5b43db	description	stool-8	34c4b4169948532468e848c36d202386	Hocker mit Ledersitzkissen.	dunkle Farbe wirkt dadurch eher alt.	00:01:26.7882224	2022-02-21T15:08:47.1638326+01:00
89a8fe4dbaa58e4cca6c3c3851055ed0	1-053c637ef7e06c8d2277b8fe474fa303	description	stool-11	f5c88d1c4299d4ce63e37b8a53e5629f	Geschälter Baumstamm, dem Anschein nach ungefähr einen Meter hoch mit glatt abgeschnittenen Enden.	Ein sehr spezielller Gegenstand. Hat einen guten Nutzen als etwa der Ständer für einen Ausstellungsgegenstand.	00:01:39.8978193	2022-02-18T13:11:52.2961975+01:00
89a8fe4dbaa58e4cca6c3c38512970c9	1-b606352d41fa1f672b548dee1b6b7b2c	description	tableware-12	f5c88d1c4299d4ce63e37b8a53e05216	Dickwandige robuste runde Holzschüssel.	Salatschüssel. Robuster Look wirkt hochwertig und durch das viele Holzmaterial vermutlich teuer. Möglicherweise unpraktisch und schlecht zu reinigen.	00:02:39.6555813	2022-02-18T13:27:30.1288781+01:00
89a8fe4dbaa58e4cca6c3c38512f5d6b	1-d7aedcc12c90a75e6e0aa71e46a9891d	description	stool-13	c106b5213702f43ace910834c3b53771	heller, quadratischer Holzhocker .	nützlicher Altagsgegenstand für die Küche und co, günstig.	00:02:56.6344246	2022-02-18T13:30:12.241623+01:00
89a8fe4dbaa58e4cca6c3c3851860a32	1-4c1f51beff5dee5912d218cce4af98c5	description	wardrobe-12	f5c88d1c4299d4ce63e37b8a53e05216	Traditioneller Spiegelschrank aus rustikalem Holz und goldenen verschnörkelten Handgriffen. Fünf Schranktüren, ein offenes Regal und zwei Schubladen.	Altmodisch und Design nicht mehr zeitgemäß. Liebhaberprodukt, sehr hochwertig und teuer. Handarbeit und Vollholz. Flureinrichtung alter Menschen.	00:39:46.4319580	2022-02-18T14:07:16.5608361+01:00
8aa2e711dfb8df94b852487ff580be9d	1-1f69c4274c13db393bd8e781f9a266b8	description	chair-2	15f2e8857a087b993fcaf84691d77383	brauner unlackierter Holzstuhl, einfache Ausführung ohne Polster, Sitzkissen oder Armlehnen.	wahrscheinlich langlebiger und hochwertigerer Stuhl als er den Anschein macht. Sehr schlicht gehalten und nicht Stapelbar.	00:01:52.8980996	2022-02-11T15:32:13.9823155+01:00
8b1ac284d5fd79b93fc4b17e891d2c62	1-fc21650c5c3c1bed7961fd56b627e27d	description	bed-5	41f8298aed788d44ae4ca71d610ed3e9	Doppelbett mit Nachtkästen und Rückenlehne.	hochwertige Bettbezüge auf einem teuren dunklen Bett, gehobene Ausstattung eines Hotelzimmers.	00:04:53.6295567	2022-02-20T20:28:19.3404888+01:00
8b1ac284d5fd79b93fc4b17e8949a3d0	1-a2b3596ff9478c9d5bbc726e48e447be	description	shelf-3	41f8298aed788d44ae4ca71d610ed3e9	modernes Bücherregal .	event. als Raumteiler nutzbar. Schräglage der Bücher ist gewöhnungsbedürftig.	00:02:04.1001739	2022-02-20T20:53:41.3267669+01:00
8b1ac284d5fd79b93fc4b17e894f272d	1-f792e27f37ae14bc51866e25eff41c7e	description	chair-6	ad2920eb9d6114f18fd4e53a1d4dd0f5	Bürostuhl mit blauer Lehne, schwarzer Sitzfläche, Armlehnen und Rollen.	Schlichter Bürostuhl in einfachem Design .	00:01:14.6015173	2022-02-20T20:56:33.4553858+01:00
8b1ac284d5fd79b93fc4b17e896cc3de	1-64f03e81a5c27927341d34119dc6bf85	description	electronics-5	ad2920eb9d6114f18fd4e53a1d4dd0f5	Elektrische Gitarre mit Sunburst-Lackierung angelehnt an einen Verstärker der Marke Materiall.	Optisch attraktives Designstück das auch zum Musikmachen geeignet ist.	00:04:58.0655479	2022-02-20T21:12:05.6098422+01:00
8b1ac284d5fd79b93fc4b17e899372b2	1-ab984f18c743ae635ddf466fe5ec2f9d	description	couch-5	41f8298aed788d44ae4ca71d616a6e12	graue Stoffcouch mit gepolsterten Armlehnen. Bietet für 4 Personen Platz.	Bequeme, schwere Couch. Die Bezüge sind hässlich. Wohl schon ein paar Jährchen alt.	00:02:33.6863637	2022-02-20T21:34:16.705483+01:00
8b1ac284d5fd79b93fc4b17e89999504	1-b7d660b6aa974aee28cbc47cd44349cb	description	decoration-5	41f8298aed788d44ae4ca71d616a6e12	Prunkvolle Spielzeugeule, die mit weißen glitzernden Steinen verziert ist. Zwei rote Steine bilden ihre Augen.	Kitschiges Spielzeug, scheint etwas billig zu wirken.	00:02:56.5508949	2022-02-20T21:37:13.2563779+01:00
8b1ac284d5fd79b93fc4b17e89b0d575	1-ce5fa27f82232221dbb002f31affe4a2	description	stool-6	41f8298aed788d44ae4ca71d616a6e12	Eckiger Holzhocker mit zwei Trittstufen.	Massiver, kleiner Holzhocker.	00:00:54.7121552	2022-02-20T21:50:14.1862579+01:00
8cb5aebc45343b57f21d0d23fa5f9a77	2-70d592bf41d8aeaf114422697d0c4cdc	description	chair-1	78ae0ae7bd9acce02df866c30bbfcb60	Hochstuhl aus Holz, unlackiert, naturfarben.	Halbwegs modern, erinnert an IKEA-Design.	00:01:29.8584350	2022-02-18T18:35:30.1432563+01:00
8ebcadf3f0d039d490f6620679089339	1-6625781782da4b1c7c82432558133b3c	description	tableware-12	cf6b00d23e22b8bfa5355f8223b71589	Runde, Naturholzschale aus Massivholz mit 1,5cm dicken Wänden. Nicht aus einem Stück hergestellt sondern aus vielen Teilstücken zusammengesetzt.	Massiv wirkende Holzschale mit extrem dicken Wänden für den Küchengebrauch. Sieht sehr schwer und unpraktisch aus. Vermutlich teuer wegen Massivholz.	00:04:16.7924585	2022-02-21T22:01:28.4249928+01:00
8ee1753e5954f3b47da3da9b840e0890	2-9a13b7365b7c9d8337736e18e5b2a9f5	description	stool-5	8424b0acdbbed24977e874e19d503dee	Höhenverstellbarer dreibeiniger Hocker mit braunem Polster und schwarzem metallischem Körper. .	Steht in einer Bar oder Küche. Schlicht und stabil.	00:01:38.0447691	2022-02-12T22:55:36.8228421+01:00
8fe9e40189924d39d36f1a50fc6ee8cc	1-1131a0d5ac447d6122588ddd405d4a72	description	chair-1	232959365b58b316eca0642f554fdcac	Stuhl aus Holz mit Arm- und Rückenlehne.	Moderne Interpretation eines Stuhls von einem jungen Startup, aus hochwertigem Holz für hippe Restaurants oder Cafes.	00:04:01.6250707	2022-02-09T23:32:21.0649457+01:00
8fe9e40189924d39d36f1a50fc938a50	1-35962a86a143d7ed1deb2280165631dc	description	electronics-1	232959365b58b316eca0642f554fdcac	Flacher schwarzer TV mit mehreren Anschlüssen und metallenen Füßen.	Teurer Fernseher in einem modernen Wohnzimmer.	00:02:07.7964196	2022-02-09T23:53:36.3811254+01:00
8fe9e40189924d39d36f1a50fc979e77	1-7ede48bff1f4f50bf442dcc4390140bb	description	hobby-1	232959365b58b316eca0642f554fdcac	Goldener Pokal mit mehreren Stäben und einem Ball auf der Spitze.	Pokal für den Sieg eines Fußballclubs in einer mittelständischen Ortschaft .	00:02:59.6597583	2022-02-09T23:56:36.0408837+01:00
900f6897f6896b5667c7b3f3328864f0	1-fd9135e0399bcf012f4966d9d48d85c2	description	stool-15	78ae0ae7bd9acce02df866c30bbfcb60	runder dreibein-Hocker mit blau gepolstertem Sitzbezug.	platzsparende Sitzmöglichkeit für Gäste die man nicht mag.	00:01:24.1702172	2022-02-18T18:53:24.5883809+01:00
92f205694f2066aeccc2b4b7c3446224	1-5660b3a2b905acc60ad5461d033cdc27	description	desk-13	53594e793ceb6c9200288945995993b5	Schreibtisch aus hellem Holz, beidseitig mit Schubladenkästen mit je 2 Sschubfächern. .	spartanisch unelegant. Könnte von IKEA sein.	00:01:50.7266839	2022-02-25T15:03:58.6287107+01:00
95d9da72f1e06d7d5d88246f539e2d72	1-a68bcb699d4a27e9bf249eb4ad698462	description	bed-11	2a9ddca5eb578d86031f1ab0e2561fdd	Bett mit grauem Kopfteil, mehreren grauen Kissen und einer blau karrierten Bettdecke die über die gesamte Liegefläche reicht.	Bett mit grauem Kopfteil, Größe reicht sicher für mehr als eine Person. Graue, fluffige Kissen, große blau karrierte Bettdecke reicht gut für zwei.	00:05:00.0139025	2022-02-21T14:46:20.8435094+01:00
95d9da72f1e06d7d5d88246f53b67c27	1-15460aa63ed72115c2bf48271104a56e	description	chest-11	2a9ddca5eb578d86031f1ab0e2561fdd	Kommode mit 4 gleichgroßen Schubladen unten und 2 nebeneinander liegenden kleineren Schubladen oben.	Die schlichte Kommode findet vermutlich im Schlafzimmer einen Platz und bietet genügend Stauraum für Kleidung und Wäsche.	00:02:54.1465712	2022-02-21T14:56:18.631703+01:00
95d9da72f1e06d7d5d88246f53c17115	1-31705a292fd30b906b56a5c15be396e7	description	couch-9	2a9ddca5eb578d86031f1ab0e2561fdd	Schwarzes vintage Ledersofa mit 4 silbernen Beinen. 2 getrennte Polster auf Sitzfläche. Gemusterte Rückenlehne.	Das schwarze Ledersofe sieht bequem aus und ist durch den Vintagelook aktuell sicher wieder zeitgemäß. Nicht zum Übernachten von Gästen geeignet.	00:04:12.8574952	2022-02-21T15:00:31.4891982+01:00
95d9da72f1e06d7d5d88246f53f50d53	1-f9c0da8d8c80d7cbd2f67b956902b98b	description	electronics-9	2a9ddca5eb578d86031f1ab0e2561fdd	Schwarzes Telefon der Marka Cisco mit Display und Nummernblock.	Schwarzes Telefon mit Kabel und Display für den Einsatz in Büros.	00:10:10.7077444	2022-02-21T15:20:58.5490697+01:00
9622ae3b51815769b8ff81ddcd71443b	1-b9c58069a0901a78317012421edcb8aa	description	bench-6	41f8298aed788d44ae4ca71d610ed3e9	Polsterbank auf filigranen Metallfüssen.	gepolsterte Sitzauflage ohne Rückenlehne könnte in einer Ankleide oder Garderobe stehen.	00:02:07.9483170	2022-02-20T20:30:27.2888058+01:00
9622ae3b51815769b8ff81ddcd89c408	1-4818174add72c868dacf0b066da645e9	description	decoration-3	41f8298aed788d44ae4ca71d610ed3e9	Fischskulptur auf Sockel.	könnte eine moderne Darstellungs eines Fisches aus Metall sein auf einem Holzsockel, sehr schlichte Ausführung ohne Details.	00:01:29.7892010	2022-02-20T20:43:21.4728474+01:00
9622ae3b51815769b8ff81ddcd92ea3e	1-dc85535650c05cc56e494dbff493d95b	description	electronics-4	41f8298aed788d44ae4ca71d610ed3e9	alter Computerbildschirm.	erinnert an einen Röhrenfernseher und die ersten Bildschirme nach Einführung von Computerarbeitsplätzen.	00:01:21.3734682	2022-02-20T20:47:52.6552078+01:00
9622ae3b51815769b8ff81ddcdca741c	1-f364f16ce3abf4fa66b41839fc64dc06	description	bed-8	41f8298aed788d44ae4ca71d616a6e12	verschmutztes, altes Metallbett mit dreckiger Bettwäsche.	unbequemes, quietschendes Bett. Lädt nicht zum Schlafen ein.	00:03:28.8814153	2022-02-20T21:17:50.7951395+01:00
973637b6e72157bf0a20d35aeb00ee7c	2-0974ca63aa5bc9d32ea47fd1908c8856	description	bed-5	df96c9018605226aa30227b813f29e15	Doppelbett aus dunklem Material mit Nachtkästchen links und rechts, breiter Bettdecke und zwei Kissen.	Bett sieht gemütlich aus und erinnert an ein Hotelbett.	00:02:57.1943240	2022-02-12T16:58:11.6664897+01:00
973637b6e72157bf0a20d35aeb0d2156	2-2962c78688d6002e3b03ad8efa5bbadf	description	chair-5	df96c9018605226aa30227b813f29e15	schwarzer Bürostuhl mit grauen Armlehnen.	ideal für den Büroalltag.	00:01:09.3930548	2022-02-12T17:03:22.2438501+01:00
98d25712fbe94fbb37a8a04ae3de5ab9	1-0c1831a7d6b3f5eb34fbf568ad57d8fb	description	couch-12	c106b5213702f43ace910834c3b53771	L-Förmiges Sofa mit meerblauen rücken- und Seitenlehnen, schwarze lederne Sitzfläche und rotem Kissen, stehend auf silbernen Füßen.	zum sitzen einladenes Sofa, auch bequem zum liegen, hochwertige verarbeitung, daher recht teuer.	00:03:36.7863149	2022-02-18T12:54:19.8666779+01:00
98d25712fbe94fbb37a8a04ae3f8c1a0	1-141d178659fc0fedbfd13d1b19e18c00	description	couch-7	f5c88d1c4299d4ce63e37b8a53e05216	Viersitziges Sofa mit feinmaschiger blauer Polsterung, vier Kissen und seitlichen Armlehnen. Vier stiftartige senkrechte Füße aus Aluminium.	Standard-Sofa ohne Designelemente. Niedrigpreisig und funktional. Einsetzbar bei kleinem Budget oder für untergeordnete Räume (Gästezimmer)	00:05:51.5528964	2022-02-18T13:06:22.780079+01:00
995dda9a92325ca868dc5420a31632a8	1-5f32ba178856428411540e0d39a5c3e9	description	stool-4	41f8298aed788d44ae4ca71d610ed3e9	Hocker mit Polster und Holzfüßen.	könnte aus einem Museum oder Schloss stammen, event. Ablage von Kleidung im Schlafraum.	00:01:19.9227007	2022-02-20T20:55:01.2494676+01:00
995dda9a92325ca868dc5420a38bc23f	1-04c4658cf867f50ed56a8674073b688d	description	bench-9	995dda9a92325ca868dc5420a3831d30	Sitzbank ohne Rückenlehne, Metallfüße ästhetisch gebogen aus einem Metallstück, gelbe Polster.	Minimalistische Sitzbank für pragmatische Menschen, limitierte Gemütlichkeit, sympathisch für Training der Rückenmuskulatur.	00:02:30.3297417	2022-02-20T21:57:49.8885048+01:00
